route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
4,52,13786,,,,,,,
4,52,13787,,,,,,,
4,52,13788,,,,,,,
4,52,13789,,,,,,,
6,62,1379,,,,,,,
4,52,13790,,,,,,,
4,52,13791,,,,,,,
4,52,13792,,,,,,,
4,52,13793,,,,,,,
4,52,13794,,,,,,,
4,52,13795,,,,,,,
4,52,13796,,,,,,,
4,52,13797,,,,,,,
4,52,13798,,,,,,,
4,52,13799,,,,,,,
6,62,1380,,,,,,,
4,52,13800,,,,,,,
4,52,13803,,,,,,,
5,52,13806,,,,,,,
5,52,13807,,,,,,,
5,52,13808,,,,,,,
5,52,13809,,,,,,,
6,62,1381,,,,,,,
5,52,13810,,,,,,,
5,52,13811,,,,,,,
5,52,13812,,,,,,,
5,52,13813,,,,,,,
5,52,13814,,,,,,,
5,52,13815,,,,,,,
5,52,13816,,,,,,,
5,52,13817,,,,,,,
5,52,13818,,,,,,,
5,52,13819,,,,,,,
6,62,1382,,,,,,,
5,52,13820,,,,,,,
5,52,13821,,,,,,,
5,52,13822,,,,,,,
5,52,13823,,,,,,,
5,52,13824,,,,,,,
5,52,13825,,,,,,,
5,52,13826,,,,,,,
5,52,13829,,,,,,,
6,62,1383,,,,,,,
5,52,13830,,,,,,,
5,52,13831,,,,,,,
5,52,13832,,,,,,,
5,52,13833,,,,,,,
5,52,13834,,,,,,,
5,52,13835,,,,,,,
5,52,13836,,,,,,,
5,52,13837,,,,,,,
5,52,13838,,,,,,,
5,52,13839,,,,,,,
6,62,1384,,,,,,,
5,52,13840,,,,,,,
5,52,13841,,,,,,,
5,52,13842,,,,,,,
5,52,13843,,,,,,,
5,52,13844,,,,,,,
5,52,13845,,,,,,,
5,52,13846,,,,,,,
5,52,13847,,,,,,,
6,52,13848,,,,,,,
6,52,13849,,,,,,,
6,62,1385,,,,,,,
5,52,13850,,,,,,,
5,52,13851,,,,,,,
6,52,13852,,,,,,,
6,52,13853,,,,,,,
5,52,13854,,,,,,,
5,52,13857,,,,,,,
5,52,13858,,,,,,,
5,52,13859,,,,,,,
6,62,1386,,,,,,,
5,52,13860,,,,,,,
5,52,13861,,,,,,,
5,52,13862,,,,,,,
5,52,13863,,,,,,,
5,52,13864,,,,,,,
5,52,13865,,,,,,,
5,52,13866,,,,,,,
5,52,13867,,,,,,,
5,52,13868,,,,,,,
5,52,13869,,,,,,,
5,52,13870,,,,,,,
5,52,13871,,,,,,,
5,52,13872,,,,,,,
5,52,13873,,,,,,,
5,52,13874,,,,,,,
5,52,13875,,,,,,,
5,52,13876,,,,,,,
5,52,13877,,,,,,,
5,52,13880,,,,,,,
5,52,13881,,,,,,,
5,52,13882,,,,,,,
5,52,13883,,,,,,,
5,52,13884,,,,,,,
5,52,13885,,,,,,,
5,52,13886,,,,,,,
5,52,13887,,,,,,,
5,52,13888,,,,,,,
5,52,13889,,,,,,,
7,62,1389,,,,,,,
5,52,13890,,,,,,,
5,52,13891,,,,,,,
5,52,13892,,,,,,,
5,52,13893,,,,,,,
5,52,13894,,,,,,,
5,52,13897,,,,,,,
5,52,13898,,,,,,,
5,52,13899,,,,,,,
7,62,1390,,,,,,,
5,52,13900,,,,,,,
5,52,13901,,,,,,,
5,52,13902,,,,,,,
5,52,13903,,,,,,,
5,52,13904,,,,,,,
5,52,13905,,,,,,,
5,52,13906,,,,,,,
5,52,13907,,,,,,,
5,52,13908,,,,,,,
5,52,13909,,,,,,,
7,62,1391,,,,,,,
5,52,13910,,,,,,,
5,52,13913,,,,,,,
5,52,13914,,,,,,,
5,52,13915,,,,,,,
5,52,13916,,,,,,,
5,52,13917,,,,,,,
5,52,13918,,,,,,,
5,52,13919,,,,,,,
7,62,1392,,,,,,,
5,52,13920,,,,,,,
5,52,13921,,,,,,,
5,52,13922,,,,,,,
5,52,13923,,,,,,,
5,52,13924,,,,,,,
5,52,13925,,,,,,,
5,52,13926,,,,,,,
5,52,13927,,,,,,,
5,52,13928,,,,,,,
5,52,13929,,,,,,,
7,62,1393,,,,,,,
5,52,13930,,,,,,,
5,52,13931,,,,,,,
5,52,13932,,,,,,,
5,52,13933,,,,,,,
5,52,13936,,,,,,,
5,52,13937,,,,,,,
5,52,13938,,,,,,,
5,52,13939,,,,,,,
7,62,1394,,,,,,,
5,52,13940,,,,,,,
5,52,13941,,,,,,,
5,52,13942,,,,,,,
5,52,13943,,,,,,,
5,52,13944,,,,,,,
5,52,13945,,,,,,,
5,52,13946,,,,,,,
5,52,13947,,,,,,,
5,52,13948,,,,,,,
5,52,13949,,,,,,,
7,62,1395,,,,,,,
5,52,13950,,,,,,,
5,52,13951,,,,,,,
5,52,13952,,,,,,,
5,52,13955,,,,,,,
5,52,13956,,,,,,,
5,52,13957,,,,,,,
5,52,13958,,,,,,,
5,52,13959,,,,,,,
7,62,1396,,,,,,,
5,52,13960,,,,,,,
5,52,13961,,,,,,,
5,52,13962,,,,,,,
5,52,13963,,,,,,,
5,52,13964,,,,,,,
5,52,13965,,,,,,,
5,52,13966,,,,,,,
5,52,13967,,,,,,,
5,52,13968,,,,,,,
5,52,13969,,,,,,,
7,62,1397,,,,,,,
5,52,13970,,,,,,,
5,52,13973,,,,,,,
5,52,13974,,,,,,,
5,52,13975,,,,,,,
5,52,13976,,,,,,,
5,52,13977,,,,,,,
5,52,13978,,,,,,,
5,52,13979,,,,,,,
7,62,1398,,,,,,,
5,52,13980,,,,,,,
5,52,13981,,,,,,,
5,52,13982,,,,,,,
5,52,13983,,,,,,,
5,52,13984,,,,,,,
5,52,13985,,,,,,,
5,52,13986,,,,,,,
5,52,13987,,,,,,,
5,52,13988,,,,,,,
5,52,13989,,,,,,,
7,62,1399,,,,,,,
5,52,13990,,,,,,,
5,52,13991,,,,,,,
5,52,13994,,,,,,,
5,52,13995,,,,,,,
5,52,13996,,,,,,,
5,52,13997,,,,,,,
5,52,13998,,,,,,,
5,52,13999,,,,,,,
5,61,140,,,,,,,
7,62,1400,,,,,,,
5,52,14000,,,,,,,
5,52,14001,,,,,,,
5,52,14002,,,,,,,
5,52,14003,,,,,,,
5,52,14004,,,,,,,
5,52,14005,,,,,,,
5,52,14006,,,,,,,
5,52,14007,,,,,,,
5,52,14008,,,,,,,
5,52,14009,,,,,,,
7,62,1401,,,,,,,
5,52,14010,,,,,,,
6,52,14011,,,,,,,
6,52,14012,,,,,,,
5,52,14013,,,,,,,
5,52,14014,,,,,,,
6,52,14015,,,,,,,
6,52,14016,,,,,,,
5,52,14017,,,,,,,
5,52,14018,,,,,,,
6,52,14019,,,,,,,
7,62,1402,,,,,,,
5,52,14022,,,,,,,
5,52,14023,,,,,,,
5,52,14024,,,,,,,
5,52,14025,,,,,,,
5,52,14026,,,,,,,
5,52,14027,,,,,,,
5,52,14028,,,,,,,
5,52,14029,,,,,,,
7,62,1403,,,,,,,
5,52,14030,,,,,,,
5,52,14031,,,,,,,
5,52,14032,,,,,,,
5,52,14033,,,,,,,
5,52,14034,,,,,,,
5,52,14035,,,,,,,
5,52,14036,,,,,,,
5,52,14037,,,,,,,
7,62,1404,,,,,,,
6,52,14040,,,,,,,
6,52,14041,,,,,,,
6,52,14042,,,,,,,
6,52,14043,,,,,,,
6,52,14044,,,,,,,
6,52,14045,,,,,,,
6,52,14046,,,,,,,
6,52,14047,,,,,,,
6,52,14048,,,,,,,
6,52,14049,,,,,,,
7,62,1405,,,,,,,
6,52,14050,,,,,,,
6,52,14051,,,,,,,
6,52,14052,,,,,,,
6,52,14053,,,,,,,
6,52,14054,,,,,,,
6,52,14055,,,,,,,
6,52,14056,,,,,,,
6,52,14057,,,,,,,
6,52,14058,,,,,,,
6,52,14059,,,,,,,
7,62,1406,,,,,,,
6,52,14060,,,,,,,
6,52,14061,,,,,,,
6,52,14062,,,,,,,
6,52,14063,,,,,,,
6,52,14064,,,,,,,
6,52,14065,,,,,,,
6,52,14066,,,,,,,
6,52,14067,,,,,,,
6,52,14068,,,,,,,
6,52,14069,,,,,,,
7,62,1407,,,,,,,
6,52,14070,,,,,,,
6,52,14071,,,,,,,
6,52,14072,,,,,,,
5,52,14073,,,,,,,
5,52,14074,,,,,,,
6,52,14075,,,,,,,
6,52,14076,,,,,,,
5,52,14077,,,,,,,
5,52,14078,,,,,,,
6,52,14079,,,,,,,
7,62,1408,,,,,,,
6,52,14080,,,,,,,
5,52,14081,,,,,,,
6,52,14084,,,,,,,
6,52,14085,,,,,,,
6,52,14086,,,,,,,
6,52,14087,,,,,,,
6,52,14088,,,,,,,
6,52,14089,,,,,,,
7,62,1409,,,,,,,
6,52,14090,,,,,,,
6,52,14091,,,,,,,
6,52,14092,,,,,,,
6,52,14093,,,,,,,
6,52,14094,,,,,,,
6,52,14095,,,,,,,
6,52,14096,,,,,,,
6,52,14097,,,,,,,
6,52,14098,,,,,,,
6,52,14099,,,,,,,
5,61,141,,,,,,,
7,62,1410,,,,,,,
6,52,14100,,,,,,,
6,52,14101,,,,,,,
6,52,14102,,,,,,,
6,52,14103,,,,,,,
6,52,14104,,,,,,,
6,52,14105,,,,,,,
6,52,14106,,,,,,,
6,52,14107,,,,,,,
6,52,14108,,,,,,,
6,52,14109,,,,,,,
6,52,14110,,,,,,,
6,52,14111,,,,,,,
6,52,14112,,,,,,,
6,52,14113,,,,,,,
6,52,14114,,,,,,,
6,52,14115,,,,,,,
6,52,14118,,,,,,,
6,52,14119,,,,,,,
6,52,14120,,,,,,,
6,52,14121,,,,,,,
6,52,14122,,,,,,,
6,52,14123,,,,,,,
6,52,14124,,,,,,,
6,52,14125,,,,,,,
6,52,14126,,,,,,,
6,52,14127,,,,,,,
6,52,14128,,,,,,,
6,52,14129,,,,,,,
7,62,1413,,,,,,,
6,52,14130,,,,,,,
6,52,14131,,,,,,,
6,52,14132,,,,,,,
6,52,14133,,,,,,,
6,52,14134,,,,,,,
6,52,14135,,,,,,,
6,52,14136,,,,,,,
6,52,14137,,,,,,,
6,52,14138,,,,,,,
6,52,14139,,,,,,,
7,62,1414,,,,,,,
6,52,14140,,,,,,,
6,52,14141,,,,,,,
6,52,14142,,,,,,,
6,52,14143,,,,,,,
7,52,14146,,,,,,,
7,52,14147,,,,,,,
7,52,14148,,,,,,,
7,52,14149,,,,,,,
7,62,1415,,,,,,,
7,52,14150,,,,,,,
7,52,14151,,,,,,,
7,52,14152,,,,,,,
7,52,14153,,,,,,,
7,52,14154,,,,,,,
7,52,14155,,,,,,,
7,52,14156,,,,,,,
7,52,14157,,,,,,,
7,52,14158,,,,,,,
7,52,14159,,,,,,,
7,62,1416,,,,,,,
7,52,14160,,,,,,,
7,52,14161,,,,,,,
7,52,14162,,,,,,,
7,52,14165,,,,,,,
7,52,14166,,,,,,,
7,52,14167,,,,,,,
7,52,14168,,,,,,,
7,52,14169,,,,,,,
7,62,1417,,,,,,,
7,52,14170,,,,,,,
7,52,14171,,,,,,,
7,52,14172,,,,,,,
7,52,14173,,,,,,,
7,52,14174,,,,,,,
7,52,14175,,,,,,,
7,52,14176,,,,,,,
7,52,14177,,,,,,,
7,52,14178,,,,,,,
7,52,14179,,,,,,,
7,62,1418,,,,,,,
7,52,14180,,,,,,,
7,52,14181,,,,,,,
7,52,14182,,,,,,,
7,52,14183,,,,,,,
7,52,14184,,,,,,,
7,52,14185,,,,,,,
7,52,14186,,,,,,,
7,52,14187,,,,,,,
7,62,1419,,,,,,,
8,52,14190,,,,,,,
8,52,14191,,,,,,,
8,52,14192,,,,,,,
8,52,14193,,,,,,,
8,52,14194,,,,,,,
8,52,14195,,,,,,,
8,52,14196,,,,,,,
8,52,14197,,,,,,,
8,52,14198,,,,,,,
8,52,14199,,,,,,,
5,61,142,,,,,,,
7,62,1420,,,,,,,
8,52,14200,,,,,,,
8,52,14201,,,,,,,
8,52,14202,,,,,,,
8,52,14203,,,,,,,
8,52,14204,,,,,,,
8,52,14205,,,,,,,
8,52,14206,,,,,,,
8,52,14207,,,,,,,
8,52,14208,,,,,,,
8,52,14209,,,,,,,
7,62,1421,,,,,,,
8,52,14210,,,,,,,
8,52,14211,,,,,,,
8,52,14212,,,,,,,
8,52,14215,,,,,,,
8,52,14216,,,,,,,
8,52,14217,,,,,,,
8,52,14218,,,,,,,
8,52,14219,,,,,,,
7,62,1422,,,,,,,
8,52,14220,,,,,,,
8,52,14221,,,,,,,
8,52,14222,,,,,,,
8,52,14223,,,,,,,
8,52,14224,,,,,,,
8,52,14225,,,,,,,
8,52,14226,,,,,,,
8,52,14227,,,,,,,
8,52,14228,,,,,,,
8,52,14229,,,,,,,
7,62,1423,,,,,,,
8,52,14230,,,,,,,
8,52,14231,,,,,,,
8,52,14232,,,,,,,
8,52,14233,,,,,,,
8,52,14234,,,,,,,
8,52,14235,,,,,,,
8,52,14238,,,,,,,
8,52,14239,,,,,,,
7,62,1424,,,,,,,
8,52,14240,,,,,,,
8,52,14241,,,,,,,
8,52,14242,,,,,,,
8,52,14243,,,,,,,
8,52,14244,,,,,,,
8,52,14245,,,,,,,
8,52,14246,,,,,,,
8,52,14247,,,,,,,
8,52,14248,,,,,,,
8,52,14249,,,,,,,
7,62,1425,,,,,,,
8,52,14250,,,,,,,
8,52,14251,,,,,,,
8,52,14252,,,,,,,
8,52,14253,,,,,,,
8,52,14254,,,,,,,
8,52,14255,,,,,,,
8,52,14256,,,,,,,
8,52,14257,,,,,,,
8,52,14258,,,,,,,
8,52,14259,,,,,,,
7,62,1426,,,,,,,
9,52,14262,,,,,,,
9,52,14263,,,,,,,
9,52,14264,,,,,,,
9,52,14265,,,,,,,
9,52,14266,,,,,,,
9,52,14267,,,,,,,
9,52,14268,,,,,,,
9,52,14269,,,,,,,
7,62,1427,,,,,,,
9,52,14270,,,,,,,
9,52,14271,,,,,,,
9,52,14272,,,,,,,
9,52,14273,,,,,,,
9,52,14274,,,,,,,
9,52,14275,,,,,,,
9,52,14276,,,,,,,
9,52,14277,,,,,,,
9,52,14278,,,,,,,
9,52,14279,,,,,,,
7,62,1428,,,,,,,
9,52,14280,,,,,,,
9,52,14281,,,,,,,
9,52,14282,,,,,,,
9,52,14283,,,,,,,
9,52,14284,,,,,,,
9,52,14285,,,,,,,
9,52,14286,,,,,,,
9,52,14287,,,,,,,
9,52,14288,,,,,,,
9,52,14289,,,,,,,
7,62,1429,,,,,,,
9,52,14290,,,,,,,
9,52,14291,,,,,,,
9,52,14292,,,,,,,
9,52,14293,,,,,,,
9,52,14294,,,,,,,
9,52,14295,,,,,,,
9,52,14296,,,,,,,
9,52,14297,,,,,,,
9,52,14298,,,,,,,
9,52,14299,,,,,,,
5,61,143,,,,,,,
9,52,14300,,,,,,,
9,52,14301,,,,,,,
9,52,14302,,,,,,,
9,52,14303,,,,,,,
9,52,14304,,,,,,,
9,52,14305,,,,,,,
9,52,14308,,,,,,,
9,52,14309,,,,,,,
9,52,14310,,,,,,,
9,52,14311,,,,,,,
9,52,14312,,,,,,,
9,52,14313,,,,,,,
9,52,14314,,,,,,,
9,52,14315,,,,,,,
9,52,14316,,,,,,,
9,52,14317,,,,,,,
9,52,14318,,,,,,,
9,52,14319,,,,,,,
7,62,1432,,,,,,,
9,52,14320,,,,,,,
9,52,14321,,,,,,,
9,52,14322,,,,,,,
9,52,14323,,,,,,,
9,52,14324,,,,,,,
9,52,14325,,,,,,,
9,52,14326,,,,,,,
9,52,14327,,,,,,,
9,52,14328,,,,,,,
9,52,14329,,,,,,,
7,62,1433,,,,,,,
9,52,14330,,,,,,,
9,52,14331,,,,,,,
9,52,14332,,,,,,,
9,52,14333,,,,,,,
9,52,14334,,,,,,,
9,52,14335,,,,,,,
9,52,14336,,,,,,,
9,52,14337,,,,,,,
9,52,14338,,,,,,,
9,52,14339,,,,,,,
7,62,1434,,,,,,,
9,52,14340,,,,,,,
9,52,14341,,,,,,,
9,52,14342,,,,,,,
9,52,14343,,,,,,,
9,52,14344,,,,,,,
9,52,14345,,,,,,,
9,52,14346,,,,,,,
9,52,14347,,,,,,,
9,52,14348,,,,,,,
9,52,14349,,,,,,,
7,62,1435,,,,,,,
9,52,14350,,,,,,,
9,52,14351,,,,,,,
10,52,14354,,,,,,,
10,52,14355,,,,,,,
10,52,14356,,,,,,,
10,52,14357,,,,,,,
19,52,14358,,,,,,,
7,62,1436,,,,,,,
10,52,14361,,,,,,,
10,52,14362,,,,,,,
4,52,14363,,,,,,,
19,52,14366,,,,,,,
10,52,14367,,,,,,,
10,52,14368,,,,,,,
10,52,14369,,,,,,,
7,62,1437,,,,,,,
4,52,14372,,,,,,,
4,52,14373,,,,,,,
10,52,14374,,,,,,,
10,52,14377,,,,,,,
7,62,1438,,,,,,,
19,52,14380,,,,,,,
19,52,14381,,,,,,,
10,52,14382,,,,,,,
19,52,14385,,,,,,,
19,52,14386,,,,,,,
19,52,14389,,,,,,,
7,62,1439,,,,,,,
19,52,14392,,,,,,,
19,52,14393,,,,,,,
19,52,14394,,,,,,,
19,52,14397,,,,,,,
5,61,144,,,,,,,
7,62,1440,,,,,,,
19,52,14400,,,,,,,
19,52,14401,,,,,,,
19,52,14404,,,,,,,
19,52,14407,,,,,,,
7,62,1441,,,,,,,
19,52,14410,,,,,,,
19,52,14413,,,,,,,
19,52,14416,,,,,,,
19,52,14419,,,,,,,
7,62,1442,,,,,,,
19,52,14420,,,,,,,
19,52,14421,,,,,,,
19,52,14424,,,,,,,
19,52,14425,,,,,,,
19,52,14428,,,,,,,
19,52,14429,,,,,,,
7,62,1443,,,,,,,
19,52,14430,,,,,,,
19,52,14433,,,,,,,
19,52,14436,,,,,,,
902,52,14439,,,,,,,
7,62,1444,,,,,,,
902,52,14440,,,,,,,
904,52,14441,,,,,,,
904,52,14442,,,,,,,
902,52,14443,,,,,,,
902,52,14444,,,,,,,
904,52,14447,,,,,,,
904,52,14448,,,,,,,
902,52,14449,,,,,,,
7,62,1445,,,,,,,
902,52,14450,,,,,,,
904,52,14451,,,,,,,
904,52,14452,,,,,,,
2,52,14455,,,,,,,
2,52,14456,,,,,,,
2,52,14457,,,,,,,
2,52,14458,,,,,,,
2,52,14459,,,,,,,
7,62,1446,,,,,,,
2,52,14460,,,,,,,
2,52,14461,,,,,,,
2,52,14462,,,,,,,
2,52,14463,,,,,,,
2,52,14464,,,,,,,
2,52,14465,,,,,,,
2,52,14466,,,,,,,
2,52,14467,,,,,,,
2,52,14468,,,,,,,
2,52,14469,,,,,,,
7,62,1447,,,,,,,
2,52,14470,,,,,,,
2,52,14471,,,,,,,
2,52,14472,,,,,,,
2,52,14473,,,,,,,
2,52,14474,,,,,,,
2,52,14475,,,,,,,
2,52,14476,,,,,,,
2,52,14477,,,,,,,
2,52,14478,,,,,,,
2,52,14479,,,,,,,
7,62,1448,,,,,,,
2,52,14480,,,,,,,
2,52,14481,,,,,,,
2,52,14482,,,,,,,
2,52,14483,,,,,,,
2,52,14484,,,,,,,
2,52,14485,,,,,,,
2,52,14486,,,,,,,
2,52,14487,,,,,,,
2,52,14488,,,,,,,
2,52,14489,,,,,,,
7,62,1449,,,,,,,
2,52,14492,,,,,,,
2,52,14493,,,,,,,
2,52,14494,,,,,,,
2,52,14495,,,,,,,
2,52,14496,,,,,,,
2,52,14497,,,,,,,
2,52,14498,,,,,,,
2,52,14499,,,,,,,
5,61,145,,,,,,,
7,62,1450,,,,,,,
2,52,14500,,,,,,,
2,52,14501,,,,,,,
2,52,14502,,,,,,,
2,52,14503,,,,,,,
2,52,14504,,,,,,,
2,52,14505,,,,,,,
2,52,14506,,,,,,,
2,52,14507,,,,,,,
2,52,14508,,,,,,,
2,52,14509,,,,,,,
7,62,1451,,,,,,,
2,52,14510,,,,,,,
2,52,14511,,,,,,,
2,52,14512,,,,,,,
2,52,14513,,,,,,,
2,52,14514,,,,,,,
2,52,14515,,,,,,,
2,52,14516,,,,,,,
2,52,14517,,,,,,,
2,52,14518,,,,,,,
2,52,14519,,,,,,,
7,62,1452,,,,,,,
2,52,14520,,,,,,,
2,52,14521,,,,,,,
2,52,14524,,,,,,,
2,52,14525,,,,,,,
2,52,14526,,,,,,,
2,52,14527,,,,,,,
2,52,14528,,,,,,,
2,52,14529,,,,,,,
7,62,1453,,,,,,,
2,52,14530,,,,,,,
2,52,14531,,,,,,,
2,52,14532,,,,,,,
2,52,14533,,,,,,,
2,52,14534,,,,,,,
2,52,14535,,,,,,,
2,52,14536,,,,,,,
2,52,14537,,,,,,,
2,52,14538,,,,,,,
2,52,14539,,,,,,,
2,52,14540,,,,,,,
2,52,14541,,,,,,,
2,52,14542,,,,,,,
2,52,14543,,,,,,,
2,52,14544,,,,,,,
2,52,14545,,,,,,,
2,52,14546,,,,,,,
2,52,14547,,,,,,,
2,52,14548,,,,,,,
2,52,14549,,,,,,,
2,52,14550,,,,,,,
2,52,14551,,,,,,,
2,52,14552,,,,,,,
2,52,14553,,,,,,,
2,52,14554,,,,,,,
2,52,14555,,,,,,,
2,52,14556,,,,,,,
2,52,14559,,,,,,,
7,62,1456,,,,,,,
2,52,14560,,,,,,,
2,52,14561,,,,,,,
2,52,14562,,,,,,,
2,52,14563,,,,,,,
2,52,14564,,,,,,,
2,52,14565,,,,,,,
2,52,14566,,,,,,,
2,52,14567,,,,,,,
2,52,14568,,,,,,,
2,52,14569,,,,,,,
7,62,1457,,,,,,,
2,52,14570,,,,,,,
2,52,14571,,,,,,,
2,52,14572,,,,,,,
2,52,14573,,,,,,,
2,52,14574,,,,,,,
2,52,14575,,,,,,,
2,52,14576,,,,,,,
2,52,14577,,,,,,,
2,52,14578,,,,,,,
2,52,14579,,,,,,,
7,62,1458,,,,,,,
2,52,14580,,,,,,,
2,52,14581,,,,,,,
2,52,14582,,,,,,,
2,52,14583,,,,,,,
2,52,14584,,,,,,,
2,52,14585,,,,,,,
2,52,14586,,,,,,,
2,52,14587,,,,,,,
2,52,14588,,,,,,,
2,52,14589,,,,,,,
7,62,1459,,,,,,,
2,52,14590,,,,,,,
2,52,14591,,,,,,,
2,52,14592,,,,,,,
2,52,14593,,,,,,,
2,52,14594,,,,,,,
2,52,14595,,,,,,,
2,52,14598,,,,,,,
2,52,14599,,,,,,,
5,61,146,,,,,,,
7,62,1460,,,,,,,
2,52,14600,,,,,,,
2,52,14601,,,,,,,
2,52,14602,,,,,,,
2,52,14603,,,,,,,
2,52,14604,,,,,,,
2,52,14605,,,,,,,
2,52,14606,,,,,,,
2,52,14607,,,,,,,
2,52,14608,,,,,,,
2,52,14609,,,,,,,
7,62,1461,,,,,,,
2,52,14610,,,,,,,
2,52,14611,,,,,,,
2,52,14612,,,,,,,
2,52,14613,,,,,,,
2,52,14614,,,,,,,
2,52,14615,,,,,,,
2,52,14616,,,,,,,
2,52,14617,,,,,,,
2,52,14618,,,,,,,
2,52,14619,,,,,,,
7,62,1462,,,,,,,
2,52,14620,,,,,,,
2,52,14621,,,,,,,
2,52,14622,,,,,,,
2,52,14623,,,,,,,
2,52,14624,,,,,,,
2,52,14625,,,,,,,
2,52,14626,,,,,,,
2,52,14627,,,,,,,
2,52,14628,,,,,,,
2,52,14629,,,,,,,
7,62,1463,,,,,,,
2,52,14630,,,,,,,
2,52,14631,,,,,,,
2,52,14632,,,,,,,
2,52,14633,,,,,,,
2,52,14634,,,,,,,
2,52,14635,,,,,,,
2,52,14638,,,,,,,
2,52,14639,,,,,,,
7,62,1464,,,,,,,
2,52,14640,,,,,,,
2,52,14641,,,,,,,
2,52,14642,,,,,,,
2,52,14643,,,,,,,
2,52,14644,,,,,,,
2,52,14645,,,,,,,
2,52,14646,,,,,,,
2,52,14647,,,,,,,
2,52,14648,,,,,,,
2,52,14649,,,,,,,
7,62,1465,,,,,,,
2,52,14650,,,,,,,
2,52,14651,,,,,,,
2,52,14652,,,,,,,
2,52,14653,,,,,,,
2,52,14654,,,,,,,
2,52,14655,,,,,,,
2,52,14656,,,,,,,
2,52,14657,,,,,,,
2,52,14658,,,,,,,
2,52,14659,,,,,,,
7,62,1466,,,,,,,
2,52,14660,,,,,,,
2,52,14661,,,,,,,
2,52,14662,,,,,,,
2,52,14663,,,,,,,
2,52,14664,,,,,,,
2,52,14665,,,,,,,
2,52,14666,,,,,,,
2,52,14667,,,,,,,
2,52,14668,,,,,,,
2,52,14669,,,,,,,
7,62,1467,,,,,,,
2,52,14672,,,,,,,
2,52,14673,,,,,,,
2,52,14674,,,,,,,
2,52,14675,,,,,,,
1,52,14678,,,,,,,
1,52,14679,,,,,,,
7,62,1468,,,,,,,
2,52,14680,,,,,,,
2,52,14681,,,,,,,
2,52,14682,,,,,,,
2,52,14685,,,,,,,
2,52,14686,,,,,,,
2,52,14687,,,,,,,
2,52,14688,,,,,,,
7,62,1469,,,,,,,
2,52,14691,,,,,,,
2,52,14692,,,,,,,
2,52,14693,,,,,,,
2,52,14694,,,,,,,
2,52,14695,,,,,,,
2,52,14696,,,,,,,
2,52,14699,,,,,,,
5,61,147,,,,,,,
7,62,1470,,,,,,,
2,52,14700,,,,,,,
2,52,14701,,,,,,,
2,52,14702,,,,,,,
2,52,14703,,,,,,,
2,52,14704,,,,,,,
2,52,14707,,,,,,,
2,52,14708,,,,,,,
2,52,14709,,,,,,,
7,62,1471,,,,,,,
2,52,14710,,,,,,,
2,52,14711,,,,,,,
2,52,14712,,,,,,,
2,52,14715,,,,,,,
2,52,14716,,,,,,,
2,52,14717,,,,,,,
2,52,14718,,,,,,,
2,52,14719,,,,,,,
2,52,14720,,,,,,,
2,52,14723,,,,,,,
2,52,14724,,,,,,,
2,52,14725,,,,,,,
2,52,14726,,,,,,,
2,52,14727,,,,,,,
2,52,14728,,,,,,,
2,52,14731,,,,,,,
2,52,14732,,,,,,,
2,52,14733,,,,,,,
2,52,14734,,,,,,,
2,52,14735,,,,,,,
2,52,14736,,,,,,,
2,52,14739,,,,,,,
8,62,1474,,,,,,,
2,52,14740,,,,,,,
2,52,14741,,,,,,,
2,52,14742,,,,,,,
2,52,14743,,,,,,,
2,52,14744,,,,,,,
2,52,14747,,,,,,,
2,52,14748,,,,,,,
2,52,14749,,,,,,,
8,62,1475,,,,,,,
2,52,14750,,,,,,,
2,52,14753,,,,,,,
2,52,14754,,,,,,,
2,52,14755,,,,,,,
2,52,14756,,,,,,,
4,52,14759,,,,,,,
8,62,1476,,,,,,,
4,52,14760,,,,,,,
4,52,14761,,,,,,,
4,52,14762,,,,,,,
4,52,14763,,,,,,,
4,52,14764,,,,,,,
4,52,14765,,,,,,,
4,52,14766,,,,,,,
4,52,14767,,,,,,,
4,52,14768,,,,,,,
4,52,14769,,,,,,,
8,62,1477,,,,,,,
4,52,14770,,,,,,,
4,52,14771,,,,,,,
4,52,14772,,,,,,,
4,52,14773,,,,,,,
4,52,14774,,,,,,,
4,52,14775,,,,,,,
4,52,14776,,,,,,,
4,52,14777,,,,,,,
4,52,14778,,,,,,,
4,52,14779,,,,,,,
8,62,1478,,,,,,,
4,52,14780,,,,,,,
4,52,14781,,,,,,,
4,52,14782,,,,,,,
4,52,14785,,,,,,,
4,52,14786,,,,,,,
4,52,14787,,,,,,,
4,52,14788,,,,,,,
4,52,14789,,,,,,,
8,62,1479,,,,,,,
4,52,14790,,,,,,,
4,52,14791,,,,,,,
4,52,14792,,,,,,,
4,52,14793,,,,,,,
4,52,14794,,,,,,,
4,52,14795,,,,,,,
4,52,14796,,,,,,,
4,52,14797,,,,,,,
4,52,14798,,,,,,,
4,52,14799,,,,,,,
5,61,148,,,,,,,
8,62,1480,,,,,,,
4,52,14800,,,,,,,
4,52,14801,,,,,,,
4,52,14802,,,,,,,
4,52,14803,,,,,,,
4,52,14806,,,,,,,
4,52,14807,,,,,,,
4,52,14808,,,,,,,
4,52,14809,,,,,,,
8,62,1481,,,,,,,
4,52,14810,,,,,,,
4,52,14811,,,,,,,
